chrom,start,end,build_region_index,peak_k562:ctcf
chr5,16776000,16777000,1495518,True
chr17,68577000,68578000,804573,True
chr3,165417000,165418000,1327260,False
chr18,75018000,75019000,868165,False
chr7,71700000,71701000,1796901,False
chr9,38560000,38561000,1999799,False
chr3,170078000,170079000,1330537,True
chr5,64148000,64149000,1527238,True
chr6,141642000,141643000,1721520,False
chr20,40632000,40633000,1128619,False
chrX,72035000,72036000,2096653,False
chr17,70636000,70637000,806280,True
chr20,41679000,41680000,1129575,True
chr11,6379000,6380000,292063,True
chr5,83240000,83241000,1541913,False
chr6,44052000,44053000,1654031,True
chr14,26029000,26030000,564642,False
chr20,51640000,51641000,1138462,False
chr4,44206000,44207000,1384952,False
chr11,81937000,81938000,345345,False
chr3,139466000,139467000,1307355,True
chr2,201750000,201751000,1065780,True
chrX,134021000,134022000,2124849,True
chr15,41101000,41102000,640163,False
chr18,8478000,8479000,824065,True
chr2,180079000,180080000,1049813,False
chr19,52189000,52190000,913202,True
chr8,92812000,92813000,1931097,True
chr14,24710000,24711000,563837,True
chr20,18482000,18483000,1113250,False
chr12,91382000,91383000,453836,True
chr9,103553000,103554000,2029855,False
chr3,181948000,181949000,1340110,True
chr15,39197000,39198000,638443,False
chr1,57323000,57324000,49286,False
chr2,81389000,81390000,981729,True
chr11,98302000,98303000,356577,False
chr10,30392000,30393000,209133,True
chr3,119619000,119620000,1291014,True
chr13,45757000,45758000,510731,False
chrX,154373000,154374000,2134565,True
chr2,175366000,175367000,1046092,True
chr14,93160000,93161000,615078,True
chr17,9752000,9753000,759357,False
chr12,77049000,77050000,443757,True
chr13,34181000,34182000,501634,False
chr4,108358000,108359000,1426352,False
chr1,42188000,42189000,36441,False
chr7,9001000,9002000,1752972,False
chr19,2482000,2483000,874471,False
chr5,18245000,18246000,1496689,False
chr16,745000,746000,691255,True
chr6,20575000,20576000,1633728,True
chr1,167524000,167525000,116533,False
chr4,129405000,129406000,1440952,False
chr1,172662000,172663000,120819,False
chr22,48458000,48459000,1203308,False
chr18,11761000,11762000,826876,True
chr22,36655000,36656000,1192775,False
chr1,209746000,209747000,151071,False
chr2,165015000,165016000,1037592,True
chr8,58736000,58737000,1906517,False
chr14,54939000,54940000,584814,False
chr14,74612000,74613000,601254,True
chr1,212652000,212653000,153597,False
chr3,147388000,147389000,1313461,False
chr7,73607000,73608000,1798263,True
chr18,21179000,21180000,829602,True
chr8,111448000,111449000,1946154,False
chr4,26836000,26837000,1373813,False
chr11,119573000,119574000,372879,True
chr9,100595000,100596000,2028207,True
chr1,25831000,25832000,21905,True
chr4,34186000,34187000,1377879,False
chr18,59988000,59989000,858331,True
chr5,95811000,95812000,1550625,False
chr1,70548000,70549000,60331,False
chr6,35269000,35270000,1646123,False
chr10,125375000,125376000,280435,True
chr9,37804000,37805000,1999120,False
chr5,155931000,155932000,1596066,False
chr11,72813000,72814000,337829,True
chr7,134845000,134846000,1845635,True
chr7,3482000,3483000,1748502,True
chr9,78475000,78476000,2009913,False
chr14,71104000,71105000,598182,True
chr2,122268000,122269000,1007423,False
chr10,62083000,62084000,229541,False
chr20,1900000,1901000,1100173,True
chr15,31605000,31606000,633076,True
chr6,14607000,14608000,1628622,False
chr14,76947000,76948000,603320,True
chr14,103808000,103809000,624233,True
chr8,25019000,25020000,1882817,False
chr17,18973000,18974000,766643,True
chr14,77986000,77987000,604235,False
chr5,57180000,57181000,1521988,False
chr15,22604000,22605000,627493,False
chr6,134481000,134482000,1715443,False
chr17,66988000,66989000,803082,True
chr18,50161000,50162000,850969,False
chr4,94733000,94734000,1417107,False
chr10,126796000,126797000,281631,False
chr22,32457000,32458000,1189350,False
chr10,34795000,34796000,212909,False
chr16,58392000,58393000,726194,True
chr8,89253000,89254000,1928449,True
chr3,182739000,182740000,1340735,True
chr14,76710000,76711000,603107,True
chr10,4195000,4196000,187566,False
chr4,122537000,122538000,1435975,True
chr17,48011000,48012000,786973,True
chr15,54102000,54103000,650341,False
chr21,16054000,16055000,1152069,False
chr10,61701000,61702000,229174,False
chr4,41212000,41213000,1382981,True
chr14,100440000,100441000,621195,True
chr12,38477000,38478000,413051,False
chr4,5050000,5051000,1358320,True
chr1,239529000,239530000,176468,False
chr9,124359000,124360000,2046552,False
chr1,224407000,224408000,163206,False
chr7,135024000,135025000,1845791,False
chr9,36905000,36906000,1998309,True
chr1,42846000,42847000,37007,True
chr10,25215000,25216000,204827,False
chr22,17214000,17215000,1176658,True
chr5,156296000,156297000,1596289,False
chr13,64709000,64710000,523152,False
chr10,2984000,2985000,186457,False
chr16,74709000,74710000,737816,True
chr7,24288000,24289000,1764244,False
chr14,94524000,94525000,616227,False
chr3,12578000,12579000,1214475,True
chr7,27784000,27785000,1767364,True
chr3,44632000,44633000,1239338,False
chr4,30299000,30300000,1375733,False
chr4,9153000,9154000,1361808,True
chr5,141150000,141151000,1584496,True
chr16,82687000,82688000,744311,False
chr12,54251000,54252000,426101,True
chr6,118616000,118617000,1703611,False
chr16,31472000,31473000,715162,True
chr4,130681000,130682000,1441648,False
chr13,41693000,41694000,507291,False
chr1,147700000,147701000,100620,True
chr1,27935000,27936000,23820,True
chr12,49456000,49457000,421707,False
chr6,14856000,14857000,1628863,True
chr2,37832000,37833000,948124,True
chr11,88209000,88210000,349880,False
chr14,89040000,89041000,611385,True
chr4,94389000,94390000,1416799,False
chr2,229882000,229883000,1087774,False
chr3,127622000,127623000,1297719,False
chr15,90931000,90932000,681705,True
chr8,1577000,1578000,1866360,False
chr7,128020000,128021000,1839462,True
chr12,50411000,50412000,422591,False
chr10,66382000,66383000,232584,False
chr6,5220000,5221000,1620458,True
chr1,169794000,169795000,118510,True
chr11,18722000,18723000,302277,True
chr5,66793000,66794000,1529301,False
chr5,82245000,82246000,1541119,True
chr1,51897000,51898000,44441,True
chr16,6373000,6374000,696078,False
chr10,117168000,117169000,273308,True
chr7,112663000,112664000,1828328,False
chr15,41209000,41210000,640251,False
chr4,90976000,90977000,1414867,False
chr18,34429000,34430000,839487,False
chr2,150795000,150796000,1027280,False
chr11,16192000,16193000,300240,False
chr6,149190000,149191000,1727575,True
chrY,20743000,20744000,2137650,False
chrX,43251000,43252000,2084140,False
chr7,78082000,78083000,1801654,True
chr10,51265000,51266000,222176,False
chr5,78981000,78982000,1538290,True
chr1,119008000,119009000,97114,True
chr10,45125000,45126000,217913,False
chr6,47073000,47074000,1656611,True
chrX,76894000,76895000,2098820,False
chr5,154834000,154835000,1595326,True
chr8,54758000,54759000,1903487,True
chr20,6746000,6747000,1104325,False
chr3,180646000,180647000,1339127,True
chr2,74147000,74148000,977191,True
chr1,34695000,34696000,29768,False
chrX,130079000,130080000,2122313,True
chr7,74495000,74496000,1799063,False
chr12,11513000,11514000,394773,True
chr2,129641000,129642000,1012344,False
chr16,31159000,31160000,714887,True
chr6,112180000,112181000,1699005,True
chr6,27223000,27224000,1639186,False
chr16,56206000,56207000,724173,False
chr6,165990000,165991000,1741251,False
chr1,223115000,223116000,162101,False
chr12,60091000,60092000,430732,False
chr8,6665000,6666000,1869448,True
chr19,13677000,13678000,884205,False
chr21,37530000,37531000,1167593,True
chr13,112220000,112221000,557729,False
chr7,33772000,33773000,1772416,False
chr14,22844000,22845000,562294,True
chr16,53547000,53548000,721956,True
chr5,144119000,144120000,1587129,False
chr4,39313000,39314000,1381283,False
chr2,195093000,195094000,1060454,False
chr3,65407000,65408000,1256674,False
chr16,25276000,25277000,710518,True
chr2,231795000,231796000,1089430,True
chr4,69239000,69240000,1398648,True
chr4,38861000,38862000,1380890,True
chr2,41198000,41199000,950864,False
chr9,62802000,62803000,2001300,True
chr10,6465000,6466000,189518,True
chr7,155599000,155600000,1861926,False
chr1,191996000,191997000,136246,False
chr1,119260000,119261000,97326,False
chr4,15149000,15150000,1365636,True
chr2,40502000,40503000,950449,False
chr6,143267000,143268000,1722794,True
chr10,3600000,3601000,187018,False
chr10,99112000,99113000,259167,False
chr1,86811000,86812000,72129,True
chr12,108392000,108393000,467860,False
chr5,175701000,175702000,1611126,True
chr21,42836000,42837000,1172250,False
chr16,26867000,26868000,711567,False
chr13,90307000,90308000,540706,False
chr7,130212000,130213000,1841480,False
chr3,113217000,113218000,1286436,False
chr12,96653000,96654000,458500,False
chr3,4534000,4535000,1208126,True
chr3,191164000,191165000,1348086,False
chr5,138149000,138150000,1581859,True
chr4,151829000,151830000,1456056,False
chr8,10718000,10719000,1872165,False
chr2,160098000,160099000,1034086,False
chr6,116881000,116882000,1702371,True
chr2,199258000,199259000,1063653,True
chr10,132458000,132459000,286150,True
chr7,80483000,80484000,1803387,False
chr5,135450000,135451000,1579654,True
chr20,54857000,54858000,1141281,False
chr22,46169000,46170000,1201426,False
chr4,133071000,133072000,1442788,False
chr8,102807000,102808000,1939774,True
chr1,4173000,4174000,3110,True
chr1,175125000,175126000,122905,True
chr20,6107000,6108000,1103872,False
chr3,142222000,142223000,1309643,True
chr10,71432000,71433000,236700,True
chr14,75982000,75983000,602495,True
chr11,13647000,13648000,298216,False
chr19,41308000,41309000,903869,True
chr17,66715000,66716000,802830,True
chrX,66032000,66033000,2093264,False
chr11,131312000,131313000,382345,False
chr19,10315000,10316000,881315,True
chr9,100860000,100861000,2028380,False
chr16,3264000,3265000,693542,True
chr19,43227000,43228000,905441,True
chr6,61958000,61959000,1665238,False
chr7,12731000,12732000,1755327,True
chr22,22235000,22236000,1180408,True
chr7,53812000,53813000,1788261,True
chr13,97911000,97912000,546567,True
chr9,120085000,120086000,2042774,False
chrX,85053000,85054000,2102024,True
chr9,126849000,126850000,2048816,True
chr9,77147000,77148000,2008781,False
chr11,273000,274000,287326,False
chr16,76138000,76139000,738995,False
chr15,31530000,31531000,633016,False
chr5,94225000,94226000,1549362,False
chr11,7601000,7602000,292982,False
chr4,8192000,8193000,1361041,True
chr10,14552000,14553000,196180,False
chr3,190728000,190729000,1347763,False
chr1,200496000,200497000,142759,False
chr7,12403000,12404000,1755047,True
chr20,13703000,13704000,1109565,True
chr1,193803000,193804000,137733,False
chr6,125007000,125008000,1707977,False
chr8,143049000,143050000,1971244,True
chr19,16720000,16721000,886869,True
chr7,85186000,85187000,1807004,True
chrX,153708000,153709000,2134096,True
chr9,138220000,138221000,2059330,True
chr12,99191000,99192000,460337,False
chr7,16919000,16920000,1758334,False
chr7,154315000,154316000,1860843,True
chr12,53619000,53620000,425525,True
chr1,24413000,24414000,20590,False
chr8,142250000,142251000,1970505,False
chr2,5464000,5465000,922322,False
chr22,35538000,35539000,1191753,True
chr3,15058000,15059000,1216717,True
chr2,26850000,26851000,939315,True
chr2,36494000,36495000,946933,False
chr4,164831000,164832000,1464738,False
chr5,134180000,134181000,1578502,False
chr3,134876000,134877000,1303746,False
chr12,91243000,91244000,453727,True
chr10,128086000,128087000,282670,False
chr1,179875000,179876000,126754,False
chr8,102054000,102055000,1939088,True
chr7,117097000,117098000,1831693,False
chr11,131585000,131586000,382544,True
chr5,138610000,138611000,1582278,True
chr2,176269000,176270000,1046787,True
chr12,116773000,116774000,475328,True
chr21,15730000,15731000,1151818,True
chr19,42761000,42762000,905095,False
chr16,10865000,10866000,699453,False
chr2,120076000,120077000,1005470,False
chr3,122899000,122900000,1293590,False
chr13,94716000,94717000,544016,True
chr12,66159000,66160000,435301,False
chr18,36373000,36374000,841143,True
chr22,24361000,24362000,1182225,False
chr21,38990000,38991000,1168897,True
chr10,21493000,21494000,201668,False
chr13,47063000,47064000,511835,False
chr13,30573000,30574000,498566,True
chr20,19428000,19429000,1113990,False
chr16,6521000,6522000,696159,False
chr18,77776000,77777000,870313,True
chr1,230581000,230582000,168731,True
chr3,157096000,157097000,1321420,False
chr16,81721000,81722000,743524,True
chr8,64197000,64198000,1910419,False
chr11,86571000,86572000,348687,True
chr7,85036000,85037000,1806887,False
chr2,133011000,133012000,1014404,False
chr5,66436000,66437000,1529009,True
chr19,40367000,40368000,903026,True
chr3,111949000,111950000,1285390,False
chrX,133614000,133615000,2124543,False
chrX,53872000,53873000,2090190,True
chr10,83965000,83966000,246852,True
chr16,50246000,50247000,719377,True
chr2,197383000,197384000,1062361,False
chr7,98251000,98252000,1816546,True
chr19,3394000,3395000,875314,False
chr15,38603000,38604000,637970,True
chr8,81633000,81634000,1923660,True
chr6,116159000,116160000,1701789,False
chr13,110239000,110240000,556104,True
chr21,28203000,28204000,1159696,False
chr17,61002000,61003000,797653,True
chr1,205343000,205344000,147283,True
chr13,52291000,52292000,516076,False
chr10,78150000,78151000,242696,True
chr2,105295000,105296000,995408,True
chr5,146662000,146663000,1588918,True
chr10,51001000,51002000,221983,True
chr6,115609000,115610000,1701417,False
chr7,132268000,132269000,1843334,False
chr10,22246000,22247000,202348,False
chr17,71916000,71917000,807269,False
chr7,1543000,1544000,1746703,False
chr12,27970000,27971000,407631,True
chr8,20244000,20245000,1878992,False
chr1,75842000,75843000,63733,True
chr5,155700000,155701000,1595933,False
chr19,56102000,56103000,916276,False
chr3,132492000,132493000,1301778,False
chr8,123823000,123824000,1955464,True
chr8,108193000,108194000,1943938,False
chr12,57632000,57633000,428903,True
chr8,35887000,35888000,1891077,True
chr6,52663000,52664000,1660525,True
chr2,9833000,9834000,925894,False
chr1,231092000,231093000,169204,True
chr1,62296000,62297000,53447,False
chr5,93608000,93609000,1548896,True
chr3,141805000,141806000,1309264,True
chr1,229450000,229451000,167698,False
chr4,128553000,128554000,1440306,True
chr4,185920000,185921000,1479212,False
chr10,3350000,3351000,186794,True
chr21,21374000,21375000,1155324,True
chr20,922000,923000,1099324,False
chr11,122754000,122755000,375530,True
chr7,21618000,21619000,1761966,False
chr17,77214000,77215000,812124,True
chr6,106475000,106476000,1693941,True
chr6,45798000,45799000,1655567,False
chr7,83421000,83422000,1805667,False
chr3,70971000,70972000,1260717,False
chr11,62325000,62326000,328600,True
chr17,27526000,27527000,769659,False
chr7,72209000,72210000,1797287,False
chr12,52164000,52165000,424184,True
chr9,113541000,113542000,2037966,True
chr7,65562000,65563000,1792003,True
chr6,134123000,134124000,1715104,True
chr13,40197000,40198000,505994,False
chr1,247805000,247806000,183361,False
chr16,21192000,21193000,707226,False
chr16,23082000,23083000,708586,True
chr12,131137000,131138000,487217,True
chr2,186239000,186240000,1054082,False
chr2,196759000,196760000,1061802,True
chr16,85317000,85318000,746619,False
chr7,133018000,133019000,1844009,False
chr1,203269000,203270000,145332,True
chr3,86988000,86989000,1270811,False
chr2,36475000,36476000,946914,False
chr9,34702000,34703000,1996422,True
chr11,38129000,38130000,315777,False
chr6,43724000,43725000,1653714,True
chr1,242842000,242843000,179180,True
chr4,82019000,82020000,1408006,False
chr1,213504000,213505000,154346,False
chr9,8292000,8293000,1979266,False
chr2,197986000,197987000,1062858,True
chr7,17452000,17453000,1758784,False
chr10,14094000,14095000,195783,True
chr5,54107000,54108000,1519260,False
