chrom,start,end,build_region_index,peak_k562:ctcf
chr3,25002000,25003000,1224172,False
chr14,66563000,66564000,594280,False
chr18,5803000,5804000,821943,False
chr12,83366000,83367000,448347,False
chr4,109829000,109830000,1427543,False
chr7,63923000,63924000,1790941,False
chr21,34908000,34909000,1165228,False
chr12,126224000,126225000,483532,False
chr15,57981000,57982000,653273,False
chr18,79380000,79381000,871511,False
chr20,35640000,35641000,1124337,False
chr18,24442000,24443000,832501,False
chr5,42588000,42589000,1514310,False
chr7,22448000,22449000,1762686,False
chr6,163237000,163238000,1739232,False
chr5,103542000,103543000,1555954,False
chr14,92240000,92241000,614240,False
chr4,169413000,169414000,1467904,False
chr1,48947000,48948000,42313,False
chr14,74641000,74642000,601280,False
chr4,74805000,74806000,1402490,True
chr2,109999000,110000000,998861,False
chr13,47562000,47563000,512175,False
chr17,39785000,39786000,779910,False
chr9,97687000,97688000,2025639,False
chr4,84964000,84965000,1410331,False
chr9,20955000,20956000,1987846,False
chr1,197486000,197487000,140236,False
chr7,104210000,104211000,1821638,False
chr14,104326000,104327000,624714,False
chr5,75156000,75157000,1535094,True
chr14,103979000,103980000,624392,False
chr21,41986000,41987000,1171453,False
chr12,29395000,29396000,408740,False
chr13,71659000,71660000,527648,False
chr13,44342000,44343000,509469,False
chrX,24895000,24896000,2074942,False
chr11,36937000,36938000,315121,False
chr1,153269000,153270000,104562,False
chr6,25448000,25449000,1637805,False
chr15,88701000,88702000,679654,True
chr4,26720000,26721000,1373713,True
chr5,23090000,23091000,1499741,False
chr15,67004000,67005000,661240,False
chr5,80717000,80718000,1539814,False
chr2,206888000,206889000,1070105,False
chr3,46099000,46100000,1240651,False
chr1,33401000,33402000,28798,False
chr22,19202000,19203000,1177876,False
chr8,27131000,27132000,1884528,False
chr3,33725000,33726000,1230811,False
chr5,93480000,93481000,1548800,False
chr12,40188000,40189000,414313,False
chr17,48239000,48240000,787187,False
chr11,101774000,101775000,358777,False
chr13,22059000,22060000,491723,False
chrX,1526000,1527000,2060446,False
chr3,74114000,74115000,1263476,False
chr20,50703000,50704000,1137571,False
chr3,121832000,121833000,1292697,False
chr12,60108000,60109000,430745,False
chr15,68203000,68204000,662362,False
chr2,156213000,156214000,1030927,False
chr14,26342000,26343000,564821,False
chr12,110460000,110461000,469759,False
chr6,143944000,143945000,1723367,False
chr3,28463000,28464000,1226511,False
chr1,38141000,38142000,32801,False
chr14,53601000,53602000,583690,False
chr1,30352000,30353000,25973,False
chr14,86321000,86322000,609505,False
chrX,101105000,101106000,2107490,False
chrX,76110000,76111000,2098574,False
chr14,88815000,88816000,611195,False
chr5,60786000,60787000,1524866,False
chr7,149656000,149657000,1857091,False
chr1,220329000,220330000,159752,False
chr19,39222000,39223000,902045,False
chr11,111652000,111653000,366215,False
chr7,156373000,156374000,1862598,False
chr21,19501000,19502000,1154257,False
chr5,107515000,107516000,1558444,False
chr3,59986000,59987000,1252375,False
chr12,131845000,131846000,487864,False
chr5,179934000,179935000,1614618,False
chr17,42015000,42016000,781918,False
chr1,244010000,244011000,180103,False
chr4,124468000,124469000,1437479,False
chr12,19455000,19456000,400869,False
chr6,51153000,51154000,1659393,False
chr11,96842000,96843000,355765,False
chr3,102793000,102794000,1278980,False
chr4,108258000,108259000,1426271,False
chr18,66344000,66345000,862627,False
chr19,53898000,53899000,914468,False
chr11,38564000,38565000,316026,False
chr2,5204000,5205000,922133,False
chr2,54838000,54839000,961425,True
chr5,33984000,33985000,1507307,False
chr2,7226000,7227000,923613,False
chr16,68783000,68784000,732977,False
chr9,112654000,112655000,2037222,False
chr16,85560000,85561000,746850,False
chr1,91518000,91519000,75972,False
chr1,88773000,88774000,73747,False
chr1,233575000,233576000,171461,False
chr20,50307000,50308000,1137190,False
chr2,204230000,204231000,1068000,False
chr7,71700000,71701000,1796901,False
chr13,94709000,94710000,544010,False
chr17,33059000,33060000,774648,False
chr9,16507000,16508000,1984382,False
chr20,43778000,43779000,1131154,False
chr16,88772000,88773000,749805,False
chr3,133032000,133033000,1302177,False
chr5,149997000,149998000,1591633,False
chr9,109966000,109967000,2034886,False
chr8,117025000,117026000,1949821,False
chr6,49516000,49517000,1658372,False
chr3,127414000,127415000,1297534,False
chr4,189514000,189515000,1481748,False
chr9,98418000,98419000,2026309,False
chr7,44521000,44522000,1781293,False
chr3,160161000,160162000,1323837,False
chr3,165530000,165531000,1327336,False
chr1,82678000,82679000,68941,False
chr5,69201000,69202000,1531326,False
chr7,51010000,51011000,1786390,False
chr2,11264000,11265000,927190,False
chr10,55633000,55634000,224950,False
chr13,26155000,26156000,494889,False
chr7,47038000,47039000,1783352,False
chr6,107438000,107439000,1694792,False
chr19,1292000,1293000,873327,False
chr3,178100000,178101000,1337081,False
chr17,22505000,22506000,769088,False
chr9,93668000,93669000,2022202,True
chr4,98295000,98296000,1419217,False
chr11,91513000,91514000,351578,True
chr1,69856000,69857000,59755,False
chr11,129546000,129547000,380892,False
chrX,37415000,37416000,2080156,False
chr7,149878000,149879000,1857300,False
chr1,244042000,244043000,180131,False
chr3,173343000,173344000,1333418,False
chr5,23761000,23762000,1500164,False
chr14,65296000,65297000,593266,False
chrX,112253000,112254000,2113536,False
chr19,47588000,47589000,909226,False
chr1,55593000,55594000,47809,False
chr5,136666000,136667000,1580649,False
chr9,131543000,131544000,2053170,False
chr21,36846000,36847000,1166969,False
chr22,36655000,36656000,1192775,False
chr13,59980000,59981000,520238,False
chr3,185473000,185474000,1343209,False
chr2,221326000,221327000,1081155,False
chr8,26189000,26190000,1883760,False
chr9,66261000,66262000,2001868,False
chr11,895000,896000,287902,True
chr10,76952000,76953000,241602,False
chr7,54185000,54186000,1788464,False
chr4,72791000,72792000,1400912,False
chr6,128673000,128674000,1710732,False
chr6,17887000,17888000,1631645,False
chr2,6210000,6211000,922835,False
chr18,33480000,33481000,838901,False
chr15,79433000,79434000,672415,False
chr16,61142000,61143000,727774,False
chr12,69009000,69010000,437762,False
chr1,56734000,56735000,48781,False
chr17,82260000,82261000,816840,False
chr10,21607000,21608000,201778,False
chr6,1729000,1730000,1617271,False
chr1,14699000,14700000,11846,False
chr3,43719000,43720000,1238588,False
chr7,32813000,32814000,1771621,False
chr16,14332000,14333000,702498,False
chr1,210617000,210618000,151803,False
chr14,38790000,38791000,574158,False
chr8,226000,227000,1865280,False
chr2,50536000,50537000,958544,True
chr13,51739000,51740000,515638,False
chr2,27028000,27029000,939483,False
chr1,16750000,16751000,13677,False
chr8,123208000,123209000,1954878,False
chr12,47539000,47540000,420015,False
chr5,116283000,116284000,1564971,False
chr1,42584000,42585000,36774,False
chr3,154966000,154967000,1319602,False
chr1,27198000,27199000,23148,True
chr1,54027000,54028000,46381,False
chr11,80908000,80909000,344797,False
chr3,197535000,197536000,1353407,False
chr14,102865000,102866000,623352,False
chr20,58402000,58403000,1144121,False
chr11,34936000,34937000,313390,False
chr7,129516000,129517000,1840833,False
chr6,89496000,89497000,1683348,False
chr21,16868000,16869000,1152658,False
chr5,25819000,25820000,1501442,False
chr3,119170000,119171000,1290619,False
chr3,156718000,156719000,1321103,False
chr2,54648000,54649000,961252,False
chr11,7269000,7270000,292715,False
chr6,27561000,27562000,1639468,False
chr17,69914000,69915000,805702,False
chr6,153272000,153273000,1731078,False
chr12,34110000,34111000,412429,False
chr6,4985000,4986000,1620244,False
chr19,2482000,2483000,874471,False
chr17,68569000,68570000,804566,False
chrX,41385000,41386000,2083083,False
chr1,56428000,56429000,48507,False
chr13,74774000,74775000,530094,False
chr11,59549000,59550000,326301,False
chr8,54521000,54522000,1903313,False
chr9,130238000,130239000,2051942,False
chr12,131471000,131472000,487522,False
chr2,237635000,237636000,1094573,False
chr18,24777000,24778000,832775,False
chr3,75255000,75256000,1264104,False
chr2,112320000,112321000,1000395,False
chr10,19734000,19735000,200334,False
chr7,159054000,159055000,1865015,False
chrX,41573000,41574000,2083237,False
chr1,92623000,92624000,76971,True
chr18,61794000,61795000,859496,False
chr5,78600000,78601000,1537952,False
chr1,5449000,5450000,4019,False
chr15,83734000,83735000,676013,True
chr9,93930000,93931000,2022402,False
chr4,103939000,103940000,1423320,False
chr16,56202000,56203000,724169,False
chr4,62561000,62562000,1395034,False
chr18,3557000,3558000,820468,False
chr17,42083000,42084000,781980,False
chr8,132244000,132245000,1962551,False
chr4,39526000,39527000,1381466,False
chr19,15469000,15470000,885783,False
chr5,116052000,116053000,1564804,False
chr13,21344000,21345000,491132,False
chr13,110298000,110299000,556159,False
chr14,93817000,93818000,615611,False
chr2,36775000,36776000,947184,False
chr1,226463000,226464000,165049,False
chr18,3185000,3186000,820128,False
chr1,222925000,222926000,161930,False
chr2,156970000,156971000,1031504,False
chrX,47456000,47457000,2086895,False
chr8,79670000,79671000,1921916,False
chr15,42712000,42713000,641587,False
chr5,157548000,157549000,1597253,False
chr2,61882000,61883000,966768,False
chr5,12081000,12082000,1491863,False
chr13,26511000,26512000,495178,False
chr16,63126000,63127000,728711,False
chr3,110398000,110399000,1284271,False
chr13,43473000,43474000,508769,False
chr20,39282000,39283000,1127630,False
chr10,2381000,2382000,185981,False
chr1,91283000,91284000,75796,False
chr12,46167000,46168000,418849,False
chr22,33829000,33830000,1190511,False
chr4,47526000,47527000,1386509,False
chr1,245675000,245676000,181590,False
chr6,139729000,139730000,1720091,False
chr2,1277000,1278000,919216,False
chr5,31343000,31344000,1505026,False
chr5,35238000,35239000,1508331,False
chr22,18073000,18074000,1177437,False
chr6,169100000,169101000,1743947,True
chr12,66446000,66447000,435563,False
chr7,94868000,94869000,1813936,False
chr2,11400000,11401000,927319,False
chr5,133147000,133148000,1577577,False
chr5,59300000,59301000,1523728,False
chrX,19040000,19041000,2071268,True
chr8,2817000,2818000,1867226,False
chr4,88237000,88238000,1412869,False
chr1,197880000,197881000,140552,False
chr5,45329000,45330000,1516310,False
chr2,239204000,239205000,1095969,False
chr7,110550000,110551000,1826586,False
chrX,35905000,35906000,2079678,False
chr22,16130000,16131000,1176095,False
chr10,70747000,70748000,236080,False
chr7,93198000,93199000,1812646,False
chr16,27859000,27860000,712427,True
chr15,101541000,101542000,690270,False
chr1,178256000,178257000,125350,False
chr6,12951000,12952000,1627072,False
chr19,17170000,17171000,887279,False
chr7,121869000,121870000,1835092,False
chr9,82567000,82568000,2012881,False
chr1,180473000,180474000,127303,False
chr18,4594000,4595000,821233,False
chr10,94244000,94245000,255171,False
chr2,74575000,74576000,977568,False
chr12,64944000,64945000,434220,False
chr4,126938000,126939000,1439129,False
chr11,2191000,2192000,288994,False
chr10,117168000,117169000,273308,True
chr17,29558000,29559000,771529,False
chr9,123272000,123273000,2045559,False
chr3,29026000,29027000,1226869,False
chr12,100163000,100164000,461008,False
chr5,169126000,169127000,1605396,False
chrX,24698000,24699000,2074816,False
chr16,89409000,89410000,750415,False
chr3,11739000,11740000,1213766,False
chr7,148952000,148953000,1856476,False
chr1,78125000,78126000,65630,False
chr13,47933000,47934000,512407,False
chr2,177151000,177152000,1047509,False
chr12,48550000,48551000,420884,False
chr18,40939000,40940000,844212,False
chr8,63930000,63931000,1910288,False
chr6,17772000,17773000,1631540,False
chr5,42435000,42436000,1514184,False
chr5,59720000,59721000,1524082,False
chr6,119792000,119793000,1704576,False
chr15,37481000,37482000,637191,False
chr6,93158000,93159000,1685781,False
chr13,22570000,22571000,492063,True
chr6,167542000,167543000,1742611,False
chr14,25431000,25432000,564332,True
chr3,161235000,161236000,1324750,False
chr4,151683000,151684000,1455931,False
chr7,76915000,76916000,1800648,False
chrX,135564000,135565000,2125878,False
chr2,107942000,107943000,997316,False
chr2,158324000,158325000,1032564,False
chr9,113352000,113353000,2037794,False
chr2,109553000,109554000,998680,False
chr10,77144000,77145000,241769,False
chr15,54485000,54486000,650494,False
chr7,16692000,16693000,1758135,False
chr4,87941000,87942000,1412614,False
chr19,17624000,17625000,887692,False
chr5,72753000,72754000,1532948,True
chr1,237370000,237371000,174896,False
chr10,59219000,59220000,227134,False
chr3,62995000,62996000,1254734,False
chr6,114084000,114085000,1700555,False
chr6,95105000,95106000,1686707,False
chr1,168111000,168112000,117085,True
chr2,63647000,63648000,968254,False
chr5,172769000,172770000,1608528,False
chr1,36104000,36105000,31027,False
chr1,26707000,26708000,22699,False
chr6,162116000,162117000,1738443,False
chr15,28912000,28913000,631176,True
chrX,25755000,25756000,2075353,False
chr9,32370000,32371000,1994424,False
chr17,67788000,67789000,803844,False
chr19,9858000,9859000,880902,False
chr11,126167000,126168000,378272,False
chr10,9001000,9002000,191676,False
chr2,52292000,52293000,959526,False
chr9,96388000,96389000,2024557,False
chr1,232077000,232078000,170110,False
chr1,50297000,50298000,43046,False
chr14,72962000,72963000,599779,False
chr6,143593000,143594000,1723059,False
chrX,101231000,101232000,2107580,False
chr12,100429000,100430000,461246,False
chr5,58085000,58086000,1522742,False
chr9,90724000,90725000,2019585,False
chr19,57418000,57419000,917217,False
chr19,16803000,16804000,886943,False
chr1,192434000,192435000,136575,False
chr16,46715000,46716000,716490,False
chr17,32060000,32061000,773769,False
chr21,35838000,35839000,1166054,False
chr4,119567000,119568000,1433945,False
chr12,96000,97000,385214,False
chr9,135911000,135912000,2057190,False
chr7,71134000,71135000,1796468,False
chr12,131097000,131098000,487182,False
chr3,47365000,47366000,1241754,False
chr12,50360000,50361000,422546,False
chr4,173228000,173229000,1470259,False
chr10,127337000,127338000,282082,False
chr11,11643000,11644000,296487,False
chr7,125398000,125399000,1837696,False
chr7,6730000,6731000,1751262,False
chr2,73098000,73099000,976319,False
chr4,73078000,73079000,1401117,False
chr7,44713000,44714000,1781466,False
chr8,135620000,135621000,1965380,False
chr3,6735000,6736000,1209743,False
chr2,199823000,199824000,1064094,False
chr11,93580000,93581000,353116,False
chr17,34447000,34448000,775715,False
chr6,138294000,138295000,1718776,False
chr1,3079000,3080000,2134,False
chr3,145077000,145078000,1311900,False
chr17,75456000,75457000,810493,False
chr10,129567000,129568000,283863,False
chr1,15176000,15177000,12283,False
chr11,126598000,126599000,378654,True
chr12,88931000,88932000,451911,False
chr8,67075000,67076000,1912661,False
chr2,168604000,168605000,1040153,False
chr9,71215000,71216000,2004389,False
chr2,108862000,108863000,998051,False
chr1,28828000,28829000,24637,False
chr10,72997000,72998000,238162,False
chr9,12706000,12707000,1981421,False
